Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Category,Operation
59.7,970127399,2050,473232.9,473834.5,9312,933204,266903.5,CUDA_KERNEL,"<unnamed>::kLocalComputeAndProduce(<unnamed>::LocalNeuronData, <unnamed>::LocalRuleData, int *)"
39.4,640352457,2050,312367.1,312161.0,258414,366165,30763.3,CUDA_KERNEL,"<unnamed>::kDistributeGlobalSpikes(<unnamed>::GlobalSynapseData, <unnamed>::LocalNeuronData, const int *, int, int)"
0.5,8615190,2050,4202.5,4224.0,3872,16129,459.1,MEMORY_OPER,[CUDA memcpy Host-to-Device]
0.3,5115681,2051,2494.2,2464.0,2400,10849,266.2,MEMORY_OPER,[CUDA memcpy Device-to-Host]
