PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
6572,6572,0,2050,2040,481744.1,481565.5,18531,1089538,266972.8,6416.3,5991.5,4404,163623,3917.6,2136.3,2161.5,257,3092,179.9,473232.9,473834.5,9312,933204,266903.5,cudaLaunchKernel,"<unnamed>::kLocalComputeAndProduce(<unnamed>::LocalNeuronData, <unnamed>::LocalRuleData, int *)"
6572,6572,0,2050,1992,324790.0,322281.5,268247,3991419,86679.4,11070.3,8146.5,6523,3656893,80671.2,1558.5,1571.0,599,2483,175.1,312367.1,312161.0,258414,366165,30763.3,cudaLaunchKernel,"<unnamed>::kDistributeGlobalSpikes(<unnamed>::GlobalSynapseData, <unnamed>::LocalNeuronData, const int *, int, int)"
