"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","dram__bytes_read.sum","dram__bytes_write.sum","gpu__time_duration.sum","l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum","l1tex__t_bytes_lookup_hit.sum","l1tex__t_bytes_lookup_miss.sum","lts__t_requests_lookup_hit.sum","lts__t_requests_lookup_miss.sum","lts__t_sectors_lookup_hit.sum","lts__t_sectors_lookup_miss.sum","sm__sass_branch_targets.avg","sm__sass_branch_targets_threads_divergent.sum","smsp__average_warps_issue_stalled_barrier_per_issue_active.pct","smsp__warp_issue_stalled_branch_resolving_per_warp_active.pct","smsp__warp_issue_stalled_lg_throttle_per_warp_active.pct","smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct","smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active.pct","smsp__warp_issue_stalled_membar_per_warp_active.pct","smsp__warp_issue_stalled_mio_throttle_per_warp_active.pct","smsp__warp_issue_stalled_no_instruction_per_warp_active.pct","smsp__warp_issue_stalled_short_scoreboard_per_warp_active.pct","smsp__warp_issue_stalled_wait_per_warp_active.pct"
"","","","","","","","","","","","Mbyte","Mbyte","us","","Mbyte","Mbyte","request","request","sector","sector","branches","branches","%","%","%","%","%","%","%","%","%","%"
"11","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","49.022816","1.372800","285.152000","0","5.996704","42.209120","11157.000000","329220.000000","13234.000000","1311121.000000","0.000000","0.000000","0","0.942836","0.118541","83.018402","0.122806","0","0.007928","0.853736","2.904602","10.470643"
"12","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.090144","0.000000","7.616000","0","0.024576","0.075776","289.000000","829.000000","1724.000000","2234.000000","3.225000","1.000000","0","0.993463","0.037585","70.340855","0.021332","0","0.000000","2.790433","0.748653","6.429576"
"13","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.931744","1.350848","285.280000","0","5.995264","42.202336","10684.000000","328633.000000","12110.000000","1310874.000000","0.000000","0.000000","0","0.944900","0.119224","83.228244","0.122593","0","0.008059","0.856875","2.920048","10.494256"
"14","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.088672","0.000896","7.616000","0","0.024480","0.075680","318.000000","829.000000","1753.000000","2225.000000","3.225000","1.000000","0","0.985714","0.022724","70.462407","0.020199","0","0.000000","2.695565","0.744840","6.393508"
"15","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","49.014816","1.345152","284.864000","0","5.993920","42.195488","11997.000000","329129.000000","14317.000000","1310553.000000","0.000000","0.000000","0","0.939356","0.116538","82.788584","0.124634","0","0.007438","0.853162","2.899813","10.456698"
"16","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.089312","0.000320","7.584000","0","0.024480","0.075680","322.000000","829.000000","1756.000000","2225.000000","3.225000","1.000000","0","0.965725","0.027677","68.838807","0.024217","0","0.000000","2.645612","0.729483","6.257444"
"17","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.955296","1.337152","285.088000","0","5.995552","42.185664","10477.000000","328500.000000","11886.000000","1310704.000000","0.000000","0.000000","0","0.946173","0.112967","83.285550","0.122120","0","0.007307","0.858331","2.906611","10.508223"
"18","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.090464","0.000160","7.616000","0","0.024480","0.075680","324.000000","829.000000","1764.000000","2225.000000","3.225000","1.000000","0","0.989466","0.021301","70.506195","0.023836","0","0.000000","2.776693","0.748059","6.420627"
"19","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.970656","1.354816","285.088000","0","5.993440","42.179584","12053.000000","328566.000000","14064.000000","1310062.000000","0.000000","0.000000","0","0.943501","0.111839","83.046581","0.120416","0","0.007588","0.855752","2.908483","10.484379"
"20","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.089056","0.000000","7.616000","0","0.024480","0.075680","297.000000","829.000000","1740.000000","2225.000000","3.225000","1.000000","0","0.988614","0.026760","69.976522","0.021206","0","0.000000","2.702785","0.742218","6.391154"
"21","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.969376","1.338176","284.384000","0","5.998688","42.166176","9929.000000","328439.000000","11323.000000","1309809.000000","0.000000","0.000000","0","0.943310","0.118599","82.861126","0.121742","0","0.007208","0.855594","2.909655","10.485222"
"22","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.089888","0.001216","7.712000","0","0.024480","0.075680","291.000000","829.000000","1729.000000","2225.000000","3.225000","1.000000","0","0.988866","0.021672","70.097627","0.017136","0","0.000000","2.705522","0.739382","6.381767"
"23","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.925568","1.359456","285.024000","0","5.995872","42.160736","11824.000000","328397.000000","13819.000000","1310289.000000","0.000000","0.000000","0","0.945651","0.116301","83.281642","0.122970","0","0.006864","0.857712","2.912501","10.504880"
"24","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.090144","0.000832","7.584000","0","0.024480","0.075680","418.000000","829.000000","1846.000000","2225.000000","3.225000","1.000000","0","0.988526","0.008574","69.811121","0.035809","0","0.000000","2.727525","0.743916","6.386080"
"25","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.944896","1.337504","284.416000","0","5.994976","42.153472","10278.000000","328258.000000","11693.000000","1309831.000000","0.000000","0.000000","0","0.946502","0.116810","83.150363","0.121068","0","0.007299","0.858158","2.914279","10.507230"
"26","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.090144","0.000480","7.616000","0","0.024480","0.075680","290.000000","829.000000","1723.000000","2225.000000","3.225000","1.000000","0","0.982065","0.013047","69.492759","0.023084","0","0.000000","2.719873","0.739685","6.350553"
"27","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.954752","1.360256","284.928000","0","5.993600","42.146592","11465.000000","328539.000000","13489.000000","1309490.000000","0.000000","0.000000","0","0.943752","0.113561","82.957760","0.121790","0","0.008261","0.855036","2.923537","10.471989"
"28","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.090784","0.000000","7.520000","0","0.024480","0.075680","284.000000","829.000000","1712.000000","2225.000000","3.225000","1.000000","0","0.988996","0.037647","70.050315","0.030016","0","0.000000","2.729914","0.748869","6.441192"
"29","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.875456","1.348352","284.256000","0","5.997856","42.134208","9507.000000","327879.000000","10636.000000","1309345.000000","0.000000","0.000000","0","0.946905","0.113646","83.010614","0.121884","0","0.007671","0.858310","2.913220","10.503854"
"30","3708","snp_profile","127.0.0.1","<unnamed>::updateNeuronDynamicsKernel(<unnamed>::DeviceNeuronData, <unnamed>::DeviceRuleData, int *)","1","7","(256, 1, 1)","(8, 1, 1)","0","7.5","0.090528","0.000320","7.584000","0","0.024384","0.075584","339.000000","926.000000","2045.000000","2219.000000","3.225000","1.000000","0","0.973339","0.014409","68.999732","0.024843","0","0.000000","2.672086","0.731370","6.290183"
"31","3708","snp_profile","127.0.0.1","<unnamed>::propagateSpikesKernel(<unnamed>::DeviceSynapseData, <unnamed>::DeviceNeuronData, const int *, int, int)","1","7","(256, 1, 1)","(24580, 1, 1)","0","7.5","48.895904","1.332672","284.480000","0","5.997248","42.126624","10271.000000","328026.000000","11373.000000","1309249.000000","0.000000","0.000000","0","0.938813","0.109407","82.779534","0.118742","0","0.007807","0.854203","2.900323","10.452143"
